generation,4.302837722265168
providing,4.291960649180755
hand,4.284986367838518
delivered,4.255420535815926
people,4.226341213788466
hearted,4.211426683799741
traumatised,4.193492654662962
habits,4.188534561559361
teenager,4.142473474764567
clothes,4.133262571941962
5k,4.115571567708431
despair,4.104409662064763
want,4.0871761969569285
ibrahim,4.0858338461915755
sad,4.070756595068819
donating,4.042687227467293
wishes,3.97749531427917
forget,3.977484366722372
indigent,3.9714207732608857
tiny,3.968524554446375
token,3.905089633670249
yadav,3.869135812354954
flesh,3.842329571815989
achievements,3.778519713290911
unexpected,3.777588958593092
kitchen,3.7561578873721024
remembered,3.7414784796721934
preaching,3.7046999019887723
addictions,3.703045662846021
privileged,3.6993768399284526
decided,3.6936429523291476
waiting,3.6868874579048456
comfort,3.68014478914873
worsen,3.668085944500805
decay,3.660190433105826
negligible,3.649375859214012
photography,3.609287467224286
possess,3.601923468394526
contribution,3.593448331864736
alarmed,3.591769246664116
maids,3.591225819011628
mistreated,3.5892499011325323
king,3.583944064810924
pray,3.58047370729068
vatican,3.561928328108063
sisters,3.553418750496257
tables,3.546075519948594
courage,3.5297407289363374
skill,3.520388738414007
visited,3.5098127738563774
hopeless,3.5009143902013378
impoverished,3.491138872908777
footwear,3.4873196244987903
bat,3.4844560934798308
jesus,3.482097083459646
fields,3.477580686853911
soup,3.471601319405627
sphere,3.462202241809134
chow,3.4432714251845002
shell,3.4034260017882305
pain,3.395050469756471
distorted,3.3864648438387515
columns,3.3473450896690515
delivers,3.340141644784314
thank,3.339089730826435
ceremony,3.325994303771012
loved,3.3215427188237707
hands,3.3046551186832196
jamaicans,3.3014789868290757
saved,3.3014665597290325
stricken,3.2592482357783736
glimpse,3.2555635757866175
opportunity,3.235018065091818
helped,3.2212325834491207
true,3.213841661378801
hopelessly,3.2135632924351323
deeds,3.208268079017447
bitterly,3.2081534376081464
minds,3.2038668162130173
normal,3.1919061990763993
unite,3.1905120505021625
angels,3.1781337575218065
deserve,3.171217215686292
tell,3.1684002341035415
positively,3.1560184935788427
humanitarians,3.1359678700889972
paradise,3.1283804685000813
evans,3.1268812887374042
supervisor,3.124169957668299
walls,3.111699604462527
toys,3.0878425146614514
ill,3.0678667102282735
blessed,3.0670815288400113
orphans,3.044154296592703
towels,3.036099597041453
joy,3.0070658116381805
faces,3.006955910412684
upbringing,3.002299807678552
rehabilitate,2.9778664097930996
meal,2.972105760038368
pavements,2.945665409997896
fed,2.94300512599856
ol,2.9289075239507345
personally,2.9173673095484816
fertile,2.9173256264334935
acceptance,2.9089470686615315
fulfil,2.9074442349543013
orphan,2.896920359728554
truly,2.896728377476492
sin,2.8966362183876884
think,2.8964068326664156
dressed,2.894436004178782
ignorant,2.8823924032756083
edhi,2.8776782979072455
commitment,2.8770218412110387
loaves,2.8764563497024045
saving,2.873554988560609
siblings,2.866372513561944
thirsty,2.863259740154236
community,2.861377434508011
hurdle,2.8596813529621885
blankets,2.8473383085860466
uneducated,2.828365777911103
orphanage,2.815878761699636
distributed,2.805396761716051
doc,2.804562594202598
survive,2.800978567866159
anguish,2.7934592106509033
care,2.785331852707744
restaurants,2.7643501743800716
tears,2.7626282449950716
fr,2.7590429539437764
potable,2.756788425634454
migrants,2.748733962007285
able,2.7313790973926113
clinging,2.726433754122512
cares,2.7118531425383736
bleak,2.702059760151794
prosperity,2.680122661617874
nobel,2.6773279851662526
sound,2.6690885366209245
unlimited,2.658002360156459
organising,2.6459464846624923
continent,2.6401036520590817
resilient,2.6393855810271445
educating,2.6357946888277803
upward,2.629502539006756
understand,2.626504307642418
disgrace,2.618760090907821
demanded,2.6179567831238084
anti,2.6135519101071396
felix,2.6118498649795887
cruelty,2.6019386296936604
embrace,2.5974651319153486
spreading,2.5927262927847097
passionate,2.576477111924256
bestowed,2.567328716355941
rarely,2.5513934934327356
rely,2.5480295120133016
beds,2.5423916870191547
hub,2.537535977888575
trump,2.527132122428092
capable,2.5227184407173513
nominated,2.516709161553524
shadow,2.510160705682839
way,2.5093721440838035
table,2.5013783652187733
underway,2.496620580171498
abandoned,2.4782993310098056
education,2.4561077789785544
jin,2.45034263890903
helpless,2.4493459632543084
jolie,2.4409216793741924
inclusive,2.431007726022955
chance,2.4089023870710338
desire,2.404609763234003
sun,2.40049251087507
inequalities,2.3993116267897605
sing,2.3977194279371132
flying,2.3864543050832836
feel,2.380126910948588
dejection,2.378868479558789
honourable,2.377790101510249
number,2.3765107543538972
forgotten,2.3729479472055615
slip,2.371210434975077
000,2.3710275107566035
sufferings,2.368788359821425
good,2.356735886676236
brink,2.352024677737739
provide,2.35128747248725
immigration,2.3480377907501238
dream,2.3372984485439297
crippled,2.329079059555623
birthday,2.323766418534479
vision,2.3217297880104466
ones,2.3212875348668454
police,2.318080292856691
detailing,2.318062506667401
religion,2.3159516839457637
leftovers,2.3149342415546377
desperation,2.313483930911953
come,2.300205001334072
bondage,2.297205662522179
confronting,2.2960884459903865
las,2.2902732693991825
superstar,2.288645009501058
spirited,2.2742411794082433
visit,2.2702123392175766
limbs,2.269851466043823
love,2.2597457165744252
manitoba,2.259263635527618
servants,2.258706517811112
exiled,2.256294960066973
maldives,2.2501036164697914
youngsters,2.2489180636003976
demonstrates,2.2433552645941544
brothers,2.230387569106183
kilometres,2.207810832146118
beggar,2.200486954719539
charities,2.2003679327797183
shield,2.199755572974427
chairs,2.193534043330344
crippling,2.1881271094301087
orthodox,2.1807498233218627
mombasa,2.1775382568841914
expression,2.1711651101767813
deserving,2.1706357900419295
chen,2.1644177586018034
battling,2.158495933435974
corporate,2.1496145311421824
fend,2.1494954969369644
grinding,2.139455584930215
owes,2.1391311627505756
stole,2.137827827930615
sa,2.1365593993526373
star,2.136142911701326
derived,2.131309613301144
bulldozers,2.116512433582056
rome,2.1082802586457174
heather,2.1070857523380804
wilkie,2.10559172203169
join,2.096837111804596
utilised,2.0922772800011717
fought,2.0803195909435686
irc,2.0770268119693833
witness,2.072970950336863
certificate,2.0728248879994506
sahara,2.0724397019956062
fame,2.067842429219559
golf,2.065161868952168
corner,2.0637434146081426
transfusion,2.0612163309086715
spite,2.0610237641598026
strewn,2.052105989977777
young,2.0519522576136207
neglect,2.0464121052833506
celebrate,2.0463111183807787
integrating,2.0435185181628985
religions,2.0395306400401685
heads,2.03857579406519
ladies,2.035680198207233
lost,2.032077584341519
uplifting,2.0189217898656127
khyber,2.0024142910207505
zealanders,1.9970403905986824
gillard,1.990862334388709
injustice,1.98250881770135
sleeping,1.9793405802826214
laughter,1.9768423453640716
loneliness,1.9714714807372413
spent,1.9595647876151618
mentioned,1.9569263027961747
placing,1.948669111055121
maid,1.9429977400616485
heroin,1.940831437277339
anonymous,1.9395340460444885
dresses,1.9354597465833498
bubble,1.9322158684880653
prosperous,1.9274443857851093
knew,1.9257165714254096
boy,1.9182733020862623
cemetery,1.9136965465811198
concrete,1.9125125309824098
peaceful,1.9087479255970212
day,1.9010092626299082
nightmare,1.9004441047595526
benazir,1.8947414862893108
struggling,1.8923352090502992
valued,1.890623743394853
roof,1.889892931687906
treats,1.8841218622145082
nigeria,1.8830547264224873
lend,1.873644055578558
workers,1.8672843891017432
transform,1.854730196789991
disconnected,1.8539325265868574
cheese,1.8536459648531538
duration,1.8526988310837347
future,1.8477348836353544
ironic,1.8474233960241684
bags,1.8435595890176204
doing,1.842630455243103
deceased,1.8411918428264173
bite,1.8409353866541676
report,1.828917645747259
eu,1.8286709143930193
sick,1.8279717842416727
empathy,1.8279521059157327
light,1.8276177624531469
aptitude,1.8263063222440366
solidarity,1.8242752244468188
visiting,1.8230819530013704
retirement,1.8146479354478566
asked,1.812812039863726
thousand,1.8046168304174388
manifested,1.7991514510871827
boarding,1.7882255420717978
fulfilled,1.7840906674363484
proudly,1.7802088862455934
developed,1.763286725736863
heal,1.7599471990792686
iceberg,1.7569036608191342
election,1.7555900769265285
forefathers,1.7545919761413493
boxes,1.7527696993617048
library,1.7484795903557002
sat,1.7417454724991333
raged,1.7401562542398203
beirut,1.7376085732808921
indication,1.7328901043979326
rich,1.7310579406054172
coats,1.730206293708348
pads,1.728200179029974
million,1.7255559458112733
alms,1.723872857954421
handled,1.7212897128803348
spiritual,1.7201480086783167
dinner,1.7176527216649569
karate,1.7170108322685218
volunteers,1.7169393761575389
fostering,1.713664842115
idle,1.7048913283279548
gently,1.7033445157219747
pakhtunkhwa,1.7014470576924732
importantly,1.6994053081711953
facing,1.6975352755272393
celebrities,1.6910737360282344
passion,1.689428689055915
inflation,1.689144753583439
tragedy,1.6834613105229448
really,1.6828343424458754
unpredictable,1.6799161676453402
fan,1.6797059916738974
knocking,1.6777183743278126
academia,1.6770708439423199
better,1.6763462832461467
happy,1.6720451001416414
chris,1.6687520016790183
salvation,1.6640296045052663
uplift,1.6613755628893911
unbearable,1.6459853820422994
asks,1.6389792078421452
appreciative,1.633258097193008
acid,1.6309559726495042
beings,1.629694741378948
ghastly,1.628347236519514
nation,1.6257148157571328
eyes,1.619717267402873
mandy,1.6192658954164107
baptist,1.605230261421633
melania,1.6050878331102956
typhoon,1.6042322376058211
allocate,1.6038986456087927
haven,1.6005453362887416
remember,1.5991453567798182
jonathan,1.5956390335382127
confused,1.5946312258013604
essay,1.5920018835684386
doors,1.5861541986895036
wicked,1.5842326270543587
vicious,1.5838788274648974
sultan,1.58371729741437
father,1.5819805092828285
oxford,1.580999063342223
owe,1.575987501126724
reported,1.574507252704923
list,1.5725870662224544
deprived,1.5715573037147346
refrain,1.5689980684605989
refugee,1.568048901334957
christian,1.5680168092045335
muscle,1.5674958206731273
trauma,1.567070732912283
desperate,1.5623339729183578
goodness,1.561391010383672
strength,1.5607591622670063
interact,1.5562857031448538
according,1.5550546816113135
responsibility,1.5545029398415682
humble,1.553915032520007
creative,1.552062450008446
mandela,1.5478611167847351
anymore,1.543522839695594
surely,1.5423667711955862
voice,1.535630885550276
pondering,1.528245299919806
aim,1.5250398406408165
immense,1.5181076912610645
study,1.5133885013775712
keith,1.5118674983474687
tragic,1.5105923518634987
cloth,1.5085487040921275
necessarily,1.5065225126293589
progress,1.5064114267356934
wellbeing,1.5013588167991634
ladder,1.4985445130107642
respected,1.4964131017049085
carmel,1.4935355547106457
north,1.4903241301334509
baltimore,1.4893423403370953
pursue,1.4858086122870182
meager,1.4856618678918831
administrator,1.4851246113401362
project,1.4815934846753178
alleviate,1.478758519742713
buy,1.475303897046086
theme,1.4718776229451866
sanitary,1.46471299256882
today,1.4580180431176264
poorest,1.456259603127239
homes,1.453785943124165
elevated,1.4535347442350801
interacting,1.4531201491935477
football,1.4465868226011505
spiral,1.4389960228630878
total,1.4379331467254948
wash,1.4372331140581613
hour,1.4348033606147357
safeguard,1.434394161246419
thriving,1.430292166435387
grateful,1.4293840259978303
rough,1.4261553675184055
work,1.42401190878098
contrast,1.419406734578931
status,1.4188760049382605
sensation,1.416319017087873
likely,1.4117397214483502
council,1.4085294882496777
handing,1.4073130834346743
widows,1.4071320781415773
portrayed,1.4057359974496173
literally,1.4037409943596233
migrant,1.4034753754214488
worth,1.4030192053036874
united,1.3978456776507517
recognises,1.3966175712414512
employee,1.3837722287559182
guterres,1.378907321041289
resigned,1.3784725933988493
fooled,1.3778132793721949
gangsters,1.3761956762080947
graduates,1.375390647937654
homelessness,1.374417874780116
stigma,1.3734264997919776
words,1.37184640874842
gopal,1.371398723406133
bernie,1.3688259172639805
chronic,1.3686639308024484
uprooted,1.3672960624279367
plunged,1.3670748540939475
arrested,1.3662931829701348
30,1.3657554814276376
praised,1.3628132688358345
unfortunate,1.3622869054896851
real,1.3615627317087107
listens,1.3581909334875535
instagram,1.3570530269730794
underneath,1.356103531451112
forgot,1.3531587682708432
commend,1.3527540527198725
law,1.3507477780132007
mum,1.350085810446158
disabilities,1.3441824505961257
5000,1.3439267029238788
rebuild,1.341514110724511
dera,1.3411865633673257
quality,1.3400796993160702
friday,1.336762239147041
borne,1.3349781268831198
firmly,1.333486595533465
sense,1.3329872364226336
penny,1.3300741841859889
begged,1.3290309414246673
percent,1.3287186167610174
sharing,1.328123575644704
battered,1.3272608795722494
calculated,1.3270592944940902
lucky,1.3261652761926082
constable,1.3245357031041698
horribly,1.3243546567181235
living,1.3220791554774995
abdul,1.3218987593896736
going,1.3211118437566076
tolerance,1.3188893450721668
opening,1.3175042413463378
germany,1.317143796030312
jaffna,1.3163986507001066
population,1.3146771453795396
shunned,1.313174432293327
released,1.3125645629485212
mass,1.3114289158431396
relate,1.3077163676624934
learnt,1.301169146535145
world,1.2976733683101644
scenes,1.296714715361613
fleeing,1.295998246364855
risk,1.2918487322289725
tale,1.2917491976001823
warm,1.2896681170577942
blind,1.2895955115728746
mrs,1.2889494696187695
dedicated,1.2853035356151656
frightening,1.2849253379606025
wonderful,1.283593739360897
imagine,1.2830433185858974
harrowing,1.2815100670868982
woes,1.2782733025253814
winnipeg,1.2756439774471149
believing,1.2724858491585218
walking,1.2719467987233055
stevens,1.2715305628178268
harcourt,1.266665731012263
sacrifice,1.2651615657436452
perspective,1.2643614399588639
stressed,1.2642190691982915
foster,1.2629323941840647
make,1.2619992493993775
cooked,1.2551211160905031
treated,1.2514687253048606
shall,1.2496357055165181
willing,1.2487219680975343
fata,1.2452277751228278
beach,1.2429147848092
jets,1.2411899339502037
fenced,1.2411150831517848
improve,1.2409330506657492
little,1.2407639311598646
visa,1.2390864010706135
chinese,1.2376872334759024
astounding,1.2365722726590285
milk,1.2339717361530915
urge,1.232362372729807
patron,1.2298206360285366
compelled,1.2268431073204313
appreciated,1.2253188426490667
countries,1.2246339916907267
evenings,1.2234129320705587
girl,1.2233239127659017
lonely,1.2212334609376452
carpenter,1.2175186986060216
encouraged,1.2163313432277454
proud,1.214850909345632
owens,1.2128718013095723
fights,1.2104302142255534
grounds,1.2069571927891667
educational,1.2061788012119525
pediatric,1.199325399249049
upholding,1.1982883479708057
powder,1.1958826835847318
queen,1.1953825731719163
africans,1.1929301135579482
chose,1.191893957096131
brilliance,1.191050040379548
cent,1.1895747871386022
existence,1.1886937465700347
security,1.1863771735900515
dwindling,1.1847603177143136
agency,1.1831437808607852
stopping,1.18210934952287
street,1.181234602422772
idp,1.180722450017105
shed,1.1796503918571932
consequence,1.1741134123421872
famously,1.1731214055163983
watching,1.172777777751357
amy,1.1719135226254231
influx,1.1696727296093854
recent,1.1684476007489528
church,1.1653496346476313
measured,1.16389410994902
kenya,1.161446528681669
commission,1.161234071246915
immediately,1.1611773695876293
deeply,1.1598478292974106
don,1.1587001407035131
bank,1.1543770849018355
charles,1.1508521596880625
abandon,1.1488540928593258
muhammad,1.1465490282179513
celebrations,1.1449789912729629
word,1.1426326725845957
morale,1.1393333973712125
read,1.1375063430648344
hosted,1.136567274619063
bringing,1.1334319921247995
points,1.1328247904013842
encourage,1.1319242114344987
issued,1.1299424389304003
robinson,1.1297194663199315
budgets,1.1292942147106912
ca,1.121235547959768
leaving,1.120814159593222
situations,1.1175026326132882
favorable,1.1174951735409424
syrians,1.1168434576699335
grandeur,1.1138301293285415
camfed,1.1123700147729665
miles,1.1113523784013535
gesture,1.1103996065885162
resources,1.108863977474565
cathedral,1.1033959162842077
kashmiri,1.1021995367918909
swathes,1.1017916415924576
couples,1.1012905033942535
conditions,1.1010717543845345
stench,1.0981059378260216
sierra,1.097515095844112
extensively,1.0957547952127875
policeman,1.095375505585594
enacting,1.0883607998869833
ashes,1.0853116582428917
tool,1.085032723533703
forward,1.084327502332179
hon,1.0841001778558368
rwanda,1.0836469436479987
eco,1.0819896722471236
broken,1.0783713318548327
offers,1.076928616093721
italy,1.0759701158119472
comments,1.0747653662738816
trevor,1.0741078336262304
starting,1.073636748532397
cook,1.0733852786156448
fong,1.072611462386923
chips,1.0722490008803758
raj,1.0704143442951537
benue,1.0683605172908102
faith,1.0677555373252297
insights,1.0672112325448324
qualifies,1.066694689817709
fine,1.06618222913972
harmony,1.0660912045136026
ensured,1.0660572702756728
throwing,1.065275800913227
revolution,1.0643337019400974
reuniting,1.0639522630284985
powerless,1.06377356499109
patients,1.0629320899301125
delta,1.058869816364866
tomorrow,1.0578995964778817
man,1.0569789094776563
taught,1.0562904859294213
maria,1.0556383225758357
tagged,1.0545189702750495
fares,1.0526780477205018
bodied,1.0522752885091091
commenting,1.0519066066576936
queue,1.0500504988455885
chapel,1.0492964601844048
amplify,1.0491688921545692
compared,1.0447184724571665
colonialism,1.044550354408115
weak,1.043214914287347
condemned,1.0420358756219872
precarious,1.041529260584933
chefs,1.040002087776584
livelihoods,1.0386521616778743
hoping,1.0349932712064887
crushed,1.0348705128063798
attire,1.0330901968101414
area,1.0312701958147972
existential,1.0312473543782854
victims,1.0312423791253835
months,1.030771730306975
technology,1.0301221467295365
coast,1.0260001397338776
shame,1.024700069038448
coming,1.0241204610408838
increased,1.023239669176346
boss,1.023047377693667
dough,1.0216994661522245
affluent,1.0211864845961371
greener,1.0199106462712102
pack,1.0178820000710678
initiative,1.0171291199603616
promoting,1.015894923166695
chef,1.0131421454766378
sos,1.012519233693002
gym,1.0119872055793975
ndp,1.0119142505127718
popular,1.0108852147639404
roaming,1.0101202414833776
catered,1.008018931231275
georgia,1.0068938486302628
discussing,1.0064406274089033
myanmar,1.0061803303257335
accomplishments,1.005324937810379
encouragement,1.0004284682341933
accord,0.9998135347283235
states,0.9993730290338375
regularly,0.9986032352025883
survivors,0.9967379154777098
human,0.9958869329453075
shifting,0.995421311193061
leung,0.9943303945997256
deserves,0.9937092926216629
dive,0.9934504941325091
capability,0.9929873616323781
krishna,0.992235694230951
ambassador,0.9899264720653143
prisoners,0.9897746207592947
followers,0.9891766206924875
ray,0.9870806342414742
publicity,0.9859744270823594
did,0.9859445628641897
warned,0.9841060796819109
listening,0.982310337389228
hardship,0.9813228389435092
upsetting,0.981089434433004
unscrupulous,0.9809130886037448
surcharge,0.9779809558772984
profound,0.9779594129194413
coca,0.9775462050958431
rehabilitation,0.9769013048891971
arise,0.9765447828447428
pride,0.9742798248950593
tax,0.973278074165318
somebody,0.9701053132229513
space,0.9692117009056939
akufo,0.967872035635731
lets,0.9672185017434418
searching,0.9670227518875528
mexico,0.9664281118740455
accused,0.9648978309875439
adopt,0.9612737808196544
personal,0.9601445732341545
acts,0.9595785165309737
carer,0.9593511620604922
communities,0.9588172012181339
reminds,0.9584101128724944
bay,0.9566481203516458
migration,0.9564783364461471
merry,0.9542219648235719
guinness,0.9538963030846737
encounters,0.9538940030697569
luxury,0.9501649995041116
highlight,0.9499964737033754
leo,0.9488025043246361
large,0.9477916959516356
enormous,0.9475289517081242
ample,0.9470832648915354
diseases,0.9460054595274932
australian,0.9446788254380097
department,0.9441294008049361
zoning,0.9440845023224795
change,0.9439008490684466
abused,0.9431528790478075
party,0.9418367274664775
doomed,0.9394108295453998
persons,0.9389571321706324
august,0.9388878627191001
nail,0.9383269562316346
vermin,0.937001960659042
mouth,0.9358448213525267
showing,0.934205007096981
containing,0.931829357620643
collectively,0.9307964056014528
guys,0.9296729337087943
ap,0.9295515843795153
lagging,0.9293940124578854
saw,0.9291013370139031
entering,0.9284166487163679
hang,0.927855461559603
mario,0.9261396682227787
implementing,0.9255510490885904
targeting,0.9232727361141033
french,0.9232618388185789
sheer,0.9218023207146565
offenders,0.9206839006232307
brilliant,0.9205481610270027
attacks,0.9194062208764603
laois,0.9193556017663069
remembrance,0.919331273419251
running,0.9166851031363916
worthy,0.9155975853260528
stars,0.9140551120771372
perennial,0.9133047661784294
skipping,0.9121897053960056
pairs,0.9112453547219399
invisible,0.9110535976933299
wealth,0.9100322807008085
jews,0.9095403030452911
break,0.9092432764544616
viewer,0.9087577461937832
12,0.9055650520041092
including,0.9051617866425354
officials,0.9037296639963526
spare,0.9036570290223946
zealand,0.9015433508873215
fast,0.9006702918820361
border,0.9001058619739546
ambition,0.8976289228240064
witnessing,0.8964207373759205
choice,0.8957301909039694
syrian,0.8952270286638063
walked,0.8947957246732771
fore,0.8932835516132741
shaheed,0.8931830587001826
california,0.8931151498564907
alleged,0.8925261906194428
hyderabad,0.8923498668227517
spirit,0.8921929802997058
targeted,0.8919447401802559
hail,0.891932348334562
kp,0.8915781704806554
unique,0.8912111986029999
senators,0.8897009900482232
bakery,0.8883519865806621
home,0.8882524113509724
discouraged,0.8872975446270648
empower,0.8869986140999218
transformed,0.8868418774356397
afghan,0.8866290594432507
kg,0.8865814868203419
dwellings,0.8857790731777408
given,0.885334760031041
parliamentarians,0.8853081756024966
half,0.8852852380683883
returned,0.8845410712781737
somalia,0.8844827838299233
fury,0.8833666221868782
saint,0.8828242786309298
bishops,0.881160023282813
federal,0.878944670963714
orphaned,0.8783916311871115
multicultural,0.875819824513478
unfamiliar,0.8739013995995616
distressed,0.8737440525363518
juan,0.8734031800581925
catch,0.873174135159034
histories,0.8729433625294701
dismal,0.8716303362706985
orange,0.8697896564276284
ethnicity,0.8695989988779329
die,0.8674003059749983
suffer,0.8673748239779788
claim,0.8669708207595346
talented,0.8664992013580326
sufficient,0.8661179174037235
changing,0.864928335438857
scheme,0.8647199852160545
vegetables,0.8640492408056106
introduced,0.8639143565743105
car,0.8612787223291031
respecting,0.8607709823282773
lunch,0.8607528967715238
humanity,0.8601517547614227
tackled,0.8585699322149217
mohd,0.8583484891990962
curse,0.857788578245092
educated,0.8572711910303127
prison,0.8568259233517503
clearly,0.8564168454576284
samaritan,0.8556244993010179
caribbean,0.8544624094907193
tory,0.854354486052724
legacy,0.8542943557196169
february,0.852415924908372
related,0.8522991819292788
announced,0.8522276031895658
caught,0.852073706679088
approaching,0.8514320435376818
marine,0.8510977549225777
train,0.8505052510100822
andrew,0.8493077998166132
typical,0.8492867398501989
upended,0.8486554935850054
yemenis,0.8482444108297679
tough,0.8481036689893908
detained,0.8466933477746068
actions,0.8459776545394238
chelsea,0.8430560213148933
carlos,0.8421174050175392
creek,0.8397819700418715
apocalyptic,0.839572149586413
barbuda,0.8386128854168189
missionaries,0.8380130785468128
mission,0.8364790662779372
decent,0.8349935440145158
challenged,0.8349593171536853
incentives,0.8343992300578096
imprisoned,0.8341342751656665
2015,0.8309297326066535
prospect,0.8302419991453843
disgraceful,0.8289197429334354
bangladesh,0.828519110044674
2012,0.828518938050842
greet,0.8280858069906333
european,0.8278467879907511
roll,0.826815817663875
basement,0.82606413680925
wings,0.8241061629947903
july,0.8231045214509783
regulators,0.8228603267505915
arrived,0.8227724692970039
mwanza,0.8224013966030038
exported,0.8222285542949568
okay,0.820936097028578
belongings,0.8204447068666583
ryan,0.8203392479330556
accolades,0.8195033587256169
worker,0.8193920302125804
eve,0.817651810704963
value,0.8166439967614939
operators,0.8158519240141613
influenced,0.8156450296114874
smashed,0.815460028133016
confidence,0.8145448679745146
heartened,0.813169389753118
gt,0.812669476958601
sympathetic,0.8126366869556984
shillings,0.8120415976073634
deprive,0.8114331368268154
4th,0.8106059472757697
1997,0.8102629839514499
occurrences,0.808175637490836
faculty,0.8080048812973416
based,0.8078247332911215
forced,0.8074785249245869
strangers,0.8074299650824541
developers,0.8068447893336624
captures,0.8063299335058381
breaking,0.8053087690987516
sudan,0.8048180996298975
helplessness,0.8042839668877517
single,0.8040270355316164
incomes,0.8036906257470848
crowded,0.8031323796486773
undergraduate,0.8030977922423326
nana,0.8021768053796076
inadequate,0.8021271632400025
actress,0.8010221234004689
branch,0.8004977928119049
quote,0.8001953565963265
responsibilities,0.7988109741978109
apathy,0.798424578576148
glad,0.7983232895148857
contributions,0.7976741585944118
chi,0.7974703366012343
sufficiency,0.7974348536177166
great,0.7959955637071814
forth,0.7923134226478324
nets,0.7909668864909934
continue,0.7887562733230699
celebrity,0.7886101048768679
daughter,0.788458271867433
drawing,0.7871370861325131
ceo,0.7841086945463827
soap,0.7840910945847764
gradual,0.7816561135440645
rife,0.781636015521948
companion,0.7812997002709083
control,0.781052990136303
fashion,0.7808938771926106
chair,0.7807540437026304
military,0.780230155942003
stemmed,0.7793967956437846
offering,0.7791428893130655
german,0.7771924372107288
seeks,0.7770917846647283
detention,0.7769334284568405
comfortable,0.7760587238315478
merkel,0.7760175503433313
struggle,0.7754397447334203
loves,0.7750877280480064
advocates,0.7750078332796475
lent,0.7745272110881058
avoided,0.7743804051650631
aircraft,0.7736688143364744
mind,0.7727918210210587
impeccable,0.7726728558944623
ban,0.7720013936921966
movement,0.770674442199102
